From,Entry,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
RMI2,Q96E14,reviewed,RMI2_HUMAN,"RecQ-mediated genome instability protein 2, hRMI2 (BLM-associated protein of 18 kDa, BLAP18)",RMI2 C16orf75,Homo sapiens (Human),147
RNF213,Q63HN8,reviewed,RN213_HUMAN,"E3 ubiquitin-protein ligase RNF213, EC 2.3.2.27, EC 3.6.4.- (ALK lymphoma oligomerization partner on chromosome 17) (E3 ubiquitin-lipopolysaccharide ligase RNF213, EC 2.3.2.-) (Mysterin) (RING finger protein 213)",RNF213 ALO17 C17orf27 KIAA1554 KIAA1618 MYSTR,Homo sapiens (Human),5207
RNF43,Q68DV7,reviewed,RNF43_HUMAN,"E3 ubiquitin-protein ligase RNF43, EC 2.3.2.27 (RING finger protein 43) (RING-type E3 ubiquitin transferase RNF43)",RNF43,Homo sapiens (Human),783
ROBO2,Q9HCK4,reviewed,ROBO2_HUMAN,Roundabout homolog 2,ROBO2 KIAA1568,Homo sapiens (Human),1378
ROS1,P08922,reviewed,ROS1_HUMAN,"Proto-oncogene tyrosine-protein kinase ROS, EC 2.7.10.1 (Proto-oncogene c-Ros) (Proto-oncogene c-Ros-1) (Receptor tyrosine kinase c-ros oncogene 1) (c-Ros receptor tyrosine kinase)",ROS1 MCF3 ROS,Homo sapiens (Human),2347
RPL10,P27635,reviewed,RL10_HUMAN,60S ribosomal protein L10 (Laminin receptor homolog) (Large ribosomal subunit protein uL16) (Protein QM) (Ribosomal protein L10) (Tumor suppressor QM),RPL10 DXS648E QM,Homo sapiens (Human),214
RPL22,P35268,reviewed,RL22_HUMAN,"60S ribosomal protein L22 (EBER-associated protein, EAP) (Epstein-Barr virus small RNA-associated protein) (Heparin-binding protein HBp15) (Large ribosomal subunit protein eL22)",RPL22,Homo sapiens (Human),128
RPL5,P46777,reviewed,RL5_HUMAN,60S ribosomal protein L5 (Large ribosomal subunit protein uL18),RPL5 MSTP030,Homo sapiens (Human),297
RPN1,P04843,reviewed,RPN1_HUMAN,"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 (Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 67 kDa subunit) (Ribophorin I, RPN-I) (Ribophorin-1)",RPN1,Homo sapiens (Human),607
RSPO2,Q6UXX9,reviewed,RSPO2_HUMAN,"R-spondin-2 (Roof plate-specific spondin-2, hRspo2)",RSPO2 UNQ9384/PRO34209,Homo sapiens (Human),243
RSPO3,Q9BXY4,reviewed,RSPO3_HUMAN,"R-spondin-3 (Protein with TSP type-1 repeat, hPWTSR) (Roof plate-specific spondin-3, hRspo3) (Thrombospondin type-1 domain-containing protein 2)",RSPO3 PWTSR THSD2,Homo sapiens (Human),272
RUNX1,Q01196,reviewed,RUNX1_HUMAN,"Runt-related transcription factor 1 (Acute myeloid leukemia 1 protein) (Core-binding factor subunit alpha-2, CBF-alpha-2) (Oncogene AML-1) (Polyomavirus enhancer-binding protein 2 alpha B subunit, PEA2-alpha B, PEBP2-alpha B) (SL3-3 enhancer factor 1 alpha B subunit) (SL3/AKV core-binding factor alpha B subunit)",RUNX1 AML1 CBFA2,Homo sapiens (Human),453
RUNX1T1,Q06455,reviewed,MTG8_HUMAN,Protein CBFA2T1 (Cyclin-D-related protein) (Eight twenty one protein) (Protein ETO) (Protein MTG8) (Zinc finger MYND domain-containing protein 2),RUNX1T1 AML1T1 CBFA2T1 CDR ETO MTG8 ZMYND2,Homo sapiens (Human),604
S100A7,P31151,reviewed,S10A7_HUMAN,Protein S100-A7 (Psoriasin) (S100 calcium-binding protein A7),S100A7 PSOR1 S100A7C,Homo sapiens (Human),101
SALL4,Q9UJQ4,reviewed,SALL4_HUMAN,Sal-like protein 4 (Zinc finger protein 797) (Zinc finger protein SALL4),SALL4 ZNF797,Homo sapiens (Human),1053
SBDS,Q9Y3A5,reviewed,SBDS_HUMAN,Ribosome maturation protein SBDS (Shwachman-Bodian-Diamond syndrome protein),SBDS CGI-97,Homo sapiens (Human),250
SDC4,P31431,reviewed,SDC4_HUMAN,"Syndecan-4, SYND4 (Amphiglycan) (Ryudocan core protein)",SDC4,Homo sapiens (Human),198
SDHA,P31040,reviewed,SDHA_HUMAN,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial, EC 1.3.5.1 (Flavoprotein subunit of complex II, Fp)",SDHA SDH2 SDHF,Homo sapiens (Human),664
SDHAF2,Q9NX18,reviewed,SDHF2_HUMAN,"Succinate dehydrogenase assembly factor 2, mitochondrial, SDH assembly factor 2, SDHAF2",SDHAF2 C11orf79 PGL2 SDH5,Homo sapiens (Human),166
SDHB,P21912,reviewed,SDHB_HUMAN,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial, EC 1.3.5.1 (Iron-sulfur subunit of complex II, Ip)",SDHB SDH SDH1,Homo sapiens (Human),280
SDHC,Q99643,reviewed,C560_HUMAN,"Succinate dehydrogenase cytochrome b560 subunit, mitochondrial (Integral membrane protein CII-3) (QPs-1, QPs1) (Succinate dehydrogenase complex subunit C) (Succinate-ubiquinone oxidoreductase cytochrome B large subunit, CYBL)",SDHC CYB560 SDH3,Homo sapiens (Human),169
SDHD,O14521,reviewed,DHSD_HUMAN,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial, CybS (CII-4) (QPs3) (Succinate dehydrogenase complex subunit D) (Succinate-ubiquinone oxidoreductase cytochrome b small subunit) (Succinate-ubiquinone reductase membrane anchor subunit)",SDHD SDH4,Homo sapiens (Human),159
5-Sep,Q99719,reviewed,SEPT5_HUMAN,"Septin-5 (Cell division control-related protein 1, CDCrel-1) (Peanut-like protein 1)",SEPTIN5 PNUTL1 SEPT5,Homo sapiens (Human),369
6-Sep,Q14141,reviewed,SEPT6_HUMAN,Septin-6,SEPTIN6 KIAA0128 SEP2 SEPT6,Homo sapiens (Human),434
9-Sep,Q9UHD8,reviewed,SEPT9_HUMAN,"Septin-9 (MLL septin-like fusion protein MSF-A, MLL septin-like fusion protein) (Ovarian/Breast septin, Ov/Br septin) (Septin D1)",SEPTIN9 KIAA0991 MSF SEPT9,Homo sapiens (Human),586
SET,Q01105,reviewed,SET_HUMAN,"Protein SET (HLA-DR-associated protein II) (Inhibitor of granzyme A-activated DNase, IGAAD) (PHAPII) (Phosphatase 2A inhibitor I2PP2A, I-2PP2A) (Template-activating factor I, TAF-I)",SET,Homo sapiens (Human),290
SETBP1,Q9Y6X0,reviewed,SETBP_HUMAN,"SET-binding protein, SEB",SETBP1 KIAA0437,Homo sapiens (Human),1596
SETD1B,Q9UPS6,reviewed,SET1B_HUMAN,"Histone-lysine N-methyltransferase SETD1B, EC 2.1.1.364 (Lysine N-methyltransferase 2G) (SET domain-containing protein 1B, hSET1B)",SETD1B KIAA1076 KMT2G SET1B,Homo sapiens (Human),1966
SETD2,Q9BYW2,reviewed,SETD2_HUMAN,"Histone-lysine N-methyltransferase SETD2, EC 2.1.1.359 (HIF-1) (Huntingtin yeast partner B) (Huntingtin-interacting protein 1, HIP-1) (Huntingtin-interacting protein B) (Lysine N-methyltransferase 3A) (Protein-lysine N-methyltransferase SETD2, EC 2.1.1.-) (SET domain-containing protein 2, hSET2) (p231HBP)",SETD2 HIF1 HYPB KIAA1732 KMT3A SET2 HSPC069,Homo sapiens (Human),2564
SETDB1,Q15047,reviewed,SETB1_HUMAN,"Histone-lysine N-methyltransferase SETDB1, EC 2.1.1.366 (ERG-associated protein with SET domain, ESET) (Histone H3-K9 methyltransferase 4, H3-K9-HMTase 4) (Lysine N-methyltransferase 1E) (SET domain bifurcated 1)",SETDB1 ESET KIAA0067 KMT1E,Homo sapiens (Human),1291
SF3B1,O75533,reviewed,SF3B1_HUMAN,"Splicing factor 3B subunit 1 (Pre-mRNA-splicing factor SF3b 155 kDa subunit, SF3b155) (Spliceosome-associated protein 155, SAP 155)",SF3B1 SAP155,Homo sapiens (Human),1304
SFPQ,P23246,reviewed,SFPQ_HUMAN,"Splicing factor, proline- and glutamine-rich (100 kDa DNA-pairing protein, hPOMp100) (DNA-binding p52/p100 complex, 100 kDa subunit) (Polypyrimidine tract-binding protein-associated-splicing factor, PSF, PTB-associated-splicing factor)",SFPQ PSF,Homo sapiens (Human),707
SFRP4,Q6FHJ7,reviewed,SFRP4_HUMAN,"Secreted frizzled-related protein 4, sFRP-4 (Frizzled protein, human endometrium, FrpHE)",SFRP4 FRPHE,Homo sapiens (Human),346
SGK1,O00141,reviewed,SGK1_HUMAN,"Serine/threonine-protein kinase Sgk1, EC 2.7.11.1 (Serum/glucocorticoid-regulated kinase 1)",SGK1 SGK,Homo sapiens (Human),431
SH2B3,Q9UQQ2,reviewed,SH2B3_HUMAN,SH2B adapter protein 3 (Lymphocyte adapter protein) (Lymphocyte-specific adapter protein Lnk) (Signal transduction protein Lnk),SH2B3 LNK,Homo sapiens (Human),575
SH3GL1,Q99961,reviewed,SH3G1_HUMAN,"Endophilin-A2 (EEN fusion partner of MLL) (Endophilin-2) (Extra eleven-nineteen leukemia fusion gene protein, EEN) (SH3 domain protein 2B) (SH3 domain-containing GRB2-like protein 1)",SH3GL1 CNSA1 SH3D2B,Homo sapiens (Human),368
SHTN1,A0MZ66,reviewed,SHOT1_HUMAN,Shootin-1 (Shootin1),SHTN1 KIAA1598,Homo sapiens (Human),631
SIRPA,P78324,reviewed,SHPS1_HUMAN,"Tyrosine-protein phosphatase non-receptor type substrate 1, SHP substrate 1, SHPS-1 (Brain Ig-like molecule with tyrosine-based activation motifs, Bit) (CD172 antigen-like family member A) (Inhibitory receptor SHPS-1) (Macrophage fusion receptor) (MyD-1 antigen) (Signal-regulatory protein alpha-1, Sirp-alpha-1) (Signal-regulatory protein alpha-2, Sirp-alpha-2) (Signal-regulatory protein alpha-3, Sirp-alpha-3) (p84) (CD antigen CD172a)",SIRPA BIT MFR MYD1 PTPNS1 SHPS1 SIRP,Homo sapiens (Human),504
SIX1,Q15475,reviewed,SIX1_HUMAN,Homeobox protein SIX1 (Sine oculis homeobox homolog 1),SIX1,Homo sapiens (Human),284
SIX2,Q9NPC8,reviewed,SIX2_HUMAN,Homeobox protein SIX2 (Sine oculis homeobox homolog 2),SIX2,Homo sapiens (Human),291
SKI,P12755,reviewed,SKI_HUMAN,Ski oncogene (Proto-oncogene c-Ski),SKI,Homo sapiens (Human),728
SLC34A2,O95436,reviewed,NPT2B_HUMAN,"Sodium-dependent phosphate transport protein 2B, Sodium-phosphate transport protein 2B (Na(+)-dependent phosphate cotransporter 2B) (NaPi3b) (Sodium/phosphate cotransporter 2B, Na(+)/Pi cotransporter 2B, NaPi-2b) (Solute carrier family 34 member 2)",SLC34A2,Homo sapiens (Human),690
SLC45A3,Q96JT2,reviewed,S45A3_HUMAN,Solute carrier family 45 member 3 (Prostate cancer-associated protein 6) (Prostein),SLC45A3 PCANAP6 PRST,Homo sapiens (Human),553
SMAD2,Q15796,reviewed,SMAD2_HUMAN,"Mothers against decapentaplegic homolog 2, MAD homolog 2, Mothers against DPP homolog 2 (JV18-1) (Mad-related protein 2, hMAD-2) (SMAD family member 2, SMAD 2, Smad2, hSMAD2)",SMAD2 MADH2 MADR2,Homo sapiens (Human),467
SMAD3,P84022,reviewed,SMAD3_HUMAN,"Mothers against decapentaplegic homolog 3, MAD homolog 3, Mad3, Mothers against DPP homolog 3, hMAD-3 (JV15-2) (SMAD family member 3, SMAD 3, Smad3, hSMAD3)",SMAD3 MADH3,Homo sapiens (Human),425
SMAD4,Q13485,reviewed,SMAD4_HUMAN,"Mothers against decapentaplegic homolog 4, MAD homolog 4, Mothers against DPP homolog 4 (Deletion target in pancreatic carcinoma 4) (SMAD family member 4, SMAD 4, Smad4, hSMAD4)",SMAD4 DPC4 MADH4,Homo sapiens (Human),552
SMARCA4,P51532,reviewed,SMCA4_HUMAN,"Transcription activator BRG1, EC 3.6.4.- (ATP-dependent helicase SMARCA4) (BRG1-associated factor 190A, BAF190A) (Mitotic growth and transcription activator) (Protein BRG-1) (Protein brahma homolog 1) (SNF2-beta) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 4)",SMARCA4 BAF190A BRG1 SNF2B SNF2L4,Homo sapiens (Human),1647
SMARCB1,Q12824,reviewed,SNF5_HUMAN,"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1 (BRG1-associated factor 47, BAF47) (Integrase interactor 1 protein) (SNF5 homolog, hSNF5)",SMARCB1 BAF47 INI1 SNF5L1,Homo sapiens (Human),385
SMARCD1,Q96GM5,reviewed,SMRD1_HUMAN,"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1 (60 kDa BRG-1/Brm-associated factor subunit A) (BRG1-associated factor 60A, BAF60A) (SWI/SNF complex 60 kDa subunit)",SMARCD1 BAF60A,Homo sapiens (Human),515
SMARCE1,Q969G3,reviewed,SMCE1_HUMAN,"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1 (BRG1-associated factor 57, BAF57)",SMARCE1 BAF57,Homo sapiens (Human),411
SMC1A,Q14683,reviewed,SMC1A_HUMAN,"Structural maintenance of chromosomes protein 1A, SMC protein 1A, SMC-1-alpha, SMC-1A (Sb1.8)",SMC1A DXS423E KIAA0178 SB1.8 SMC1 SMC1L1,Homo sapiens (Human),1233
SMO,Q99835,reviewed,SMO_HUMAN,"Smoothened homolog, SMO (Protein Gx)",SMO SMOH,Homo sapiens (Human),787
SND1,Q7KZF4,reviewed,SND1_HUMAN,"Staphylococcal nuclease domain-containing protein 1, EC 3.1.31.1 (100 kDa coactivator) (EBNA2 coactivator p100) (Tudor domain-containing protein 11) (p100 co-activator)",SND1 TDRD11,Homo sapiens (Human),910
SNX29,Q8TEQ0,reviewed,SNX29_HUMAN,Sorting nexin-29 (RUN domain-containing protein 2A),SNX29 RUNDC2A,Homo sapiens (Human),813
SOCS1,O15524,reviewed,SOCS1_HUMAN,"Suppressor of cytokine signaling 1, SOCS-1 (JAK-binding protein, JAB) (STAT-induced STAT inhibitor 1, SSI-1) (Tec-interacting protein 3, TIP-3)",SOCS1 SSI1 TIP3,Homo sapiens (Human),211
SOX2,P48431,reviewed,SOX2_HUMAN,Transcription factor SOX-2,SOX2,Homo sapiens (Human),317
SOX21,Q9Y651,reviewed,SOX21_HUMAN,Transcription factor SOX-21 (SOX-A),SOX21 SOX25 SOXA,Homo sapiens (Human),276
SPECC1,Q5M775,reviewed,CYTSB_HUMAN,"Cytospin-B (Nuclear structure protein 5, NSP5) (Sperm antigen HCMOGT-1) (Sperm antigen with calponin homology and coiled-coil domains 1)",SPECC1 CYTSB NSP5,Homo sapiens (Human),1068
SPEN,Q96T58,reviewed,MINT_HUMAN,Msx2-interacting protein (SMART/HDAC1-associated repressor protein) (SPEN homolog),SPEN KIAA0929 MINT SHARP,Homo sapiens (Human),3664
SPOP,O43791,reviewed,SPOP_HUMAN,Speckle-type POZ protein (HIB homolog 1) (Roadkill homolog 1),SPOP,Homo sapiens (Human),374
SRC,P12931,reviewed,SRC_HUMAN,"Proto-oncogene tyrosine-protein kinase Src, EC 2.7.10.2 (Proto-oncogene c-Src) (pp60c-src, p60-Src)",SRC SRC1,Homo sapiens (Human),536
SRGAP3,O43295,reviewed,SRGP3_HUMAN,"SLIT-ROBO Rho GTPase-activating protein 3, srGAP3 (Mental disorder-associated GAP) (Rho GTPase-activating protein 14) (WAVE-associated Rac GTPase-activating protein, WRP)",SRGAP3 ARHGAP14 KIAA0411 KIAA1156 MEGAP SRGAP2,Homo sapiens (Human),1099
SRSF2,Q01130,reviewed,SRSF2_HUMAN,"Serine/arginine-rich splicing factor 2 (Protein PR264) (Splicing component, 35 kDa) (Splicing factor SC35, SC-35) (Splicing factor, arginine/serine-rich 2)",SRSF2 SFRS2,Homo sapiens (Human),221
SRSF3,P84103,reviewed,SRSF3_HUMAN,"Serine/arginine-rich splicing factor 3 (Pre-mRNA-splicing factor SRP20) (Splicing factor, arginine/serine-rich 3)",SRSF3 SFRS3 SRP20,Homo sapiens (Human),164
SS18,Q15532,reviewed,SSXT_HUMAN,Protein SSXT (Protein SYT) (Synovial sarcoma translocated to X chromosome protein),SS18 SSXT SYT,Homo sapiens (Human),418
SS18L1,O75177,reviewed,CREST_HUMAN,Calcium-responsive transactivator (SS18-like protein 1) (SYT homolog 1),SS18L1 CREST KIAA0693,Homo sapiens (Human),396
SSX1,Q16384,reviewed,SSX1_HUMAN,"Protein SSX1 (Cancer/testis antigen 5.1, CT5.1) (Synovial sarcoma, X breakpoint 1)",SSX1,Homo sapiens (Human),188
SSX2,Q16385,reviewed,SSX2_HUMAN,"Protein SSX2 (Cancer/testis antigen 5.2, CT5.2) (Synovial sarcoma, X breakpoint 2) (Tumor antigen HOM-MEL-40)",SSX2 SSX2A; SSX2B,Homo sapiens (Human),188
SSX4,O60224,reviewed,SSX4_HUMAN,"Protein SSX4 (Cancer/testis antigen 5.4, CT5.4)",SSX4 SSX4A; SSX4B,Homo sapiens (Human),188
STAG1,Q8WVM7,reviewed,STAG1_HUMAN,Cohesin subunit SA-1 (SCC3 homolog 1) (Stromal antigen 1),STAG1 SA1 SCC3,Homo sapiens (Human),1258
STAG2,Q8N3U4,reviewed,STAG2_HUMAN,Cohesin subunit SA-2 (SCC3 homolog 2) (Stromal antigen 2),STAG2 SA2,Homo sapiens (Human),1231
STAT3,P40763,reviewed,STAT3_HUMAN,Signal transducer and activator of transcription 3 (Acute-phase response factor),STAT3 APRF,Homo sapiens (Human),770
STAT5B,P51692,reviewed,STA5B_HUMAN,Signal transducer and activator of transcription 5B,STAT5B,Homo sapiens (Human),787
STAT6,P42226,reviewed,STAT6_HUMAN,Signal transducer and activator of transcription 6 (IL-4 Stat),STAT6,Homo sapiens (Human),847
STIL,Q15468,reviewed,STIL_HUMAN,SCL-interrupting locus protein (TAL-1-interrupting locus protein),STIL SIL,Homo sapiens (Human),1287
STK11,Q15831,reviewed,STK11_HUMAN,"Serine/threonine-protein kinase STK11, EC 2.7.11.1 (Liver kinase B1, LKB1, hLKB1) (Renal carcinoma antigen NY-REN-19)",STK11 LKB1 PJS,Homo sapiens (Human),433
STRN,O43815,reviewed,STRN_HUMAN,Striatin,STRN,Homo sapiens (Human),780
SUFU,Q9UMX1,reviewed,SUFU_HUMAN,"Suppressor of fused homolog, SUFUH",SUFU UNQ650/PRO1280,Homo sapiens (Human),484
SUZ12,Q15022,reviewed,SUZ12_HUMAN,"Polycomb protein SUZ12 (Chromatin precipitated E2F target 9 protein, ChET 9 protein) (Joined to JAZF1 protein) (Suppressor of zeste 12 protein homolog)",SUZ12 CHET9 JJAZ1 KIAA0160,Homo sapiens (Human),739
SYK,P43405,reviewed,KSYK_HUMAN,"Tyrosine-protein kinase SYK, EC 2.7.10.2 (Spleen tyrosine kinase) (p72-Syk)",SYK,Homo sapiens (Human),635
TAF15,Q16514,reviewed,TAF12_HUMAN,"Transcription initiation factor TFIID subunit 12 (Transcription initiation factor TFIID 20/15 kDa subunits, TAFII-20/TAFII-15, TAFII20/TAFII15)",TAF12 TAF15 TAF2J TAFII20,Homo sapiens (Human),161
TAL1,P17542,reviewed,TAL1_HUMAN,"T-cell acute lymphocytic leukemia protein 1, TAL-1 (Class A basic helix-loop-helix protein 17, bHLHa17) (Stem cell protein) (T-cell leukemia/lymphoma protein 5)",TAL1 BHLHA17 SCL TCL5,Homo sapiens (Human),331
TAL2,Q16559,reviewed,TAL2_HUMAN,"T-cell acute lymphocytic leukemia protein 2, TAL-2 (Class A basic helix-loop-helix protein 19, bHLHa19)",TAL2 BHLHA19,Homo sapiens (Human),108
TBL1XR1,Q9BZK7,reviewed,TBL1R_HUMAN,F-box-like/WD repeat-containing protein TBL1XR1 (Nuclear receptor corepressor/HDAC3 complex subunit TBLR1) (TBL1-related protein 1) (Transducin beta-like 1X-related protein 1),TBL1XR1 IRA1 TBLR1,Homo sapiens (Human),514
TBX3,O15119,reviewed,TBX3_HUMAN,"T-box transcription factor TBX3, T-box protein 3",TBX3,Homo sapiens (Human),743
TCEA1,P23193,reviewed,TCEA1_HUMAN,Transcription elongation factor A protein 1 (Transcription elongation factor S-II protein 1) (Transcription elongation factor TFIIS.o),TCEA1 GTF2S TFIIS,Homo sapiens (Human),301
TCF12,Q99081,reviewed,HTF4_HUMAN,"Transcription factor 12, TCF-12 (Class B basic helix-loop-helix protein 20, bHLHb20) (DNA-binding protein HTF4) (E-box-binding protein) (Transcription factor HTF-4)",TCF12 BHLHB20 HEB HTF4,Homo sapiens (Human),682
TCF3,P15923,reviewed,TFE2_HUMAN,"Transcription factor E2-alpha (Class B basic helix-loop-helix protein 21, bHLHb21) (Immunoglobulin enhancer-binding factor E12/E47) (Immunoglobulin transcription factor 1) (Kappa-E2-binding factor) (Transcription factor 3, TCF-3) (Transcription factor ITF-1)",TCF3 BHLHB21 E2A ITF1,Homo sapiens (Human),654
TCF7L2,Q9NQB0,reviewed,TF7L2_HUMAN,"Transcription factor 7-like 2 (HMG box transcription factor 4) (T-cell-specific transcription factor 4, T-cell factor 4, TCF-4, hTCF-4)",TCF7L2 TCF4,Homo sapiens (Human),619
TCL1A,P56279,reviewed,TCL1A_HUMAN,"T-cell leukemia/lymphoma protein 1A (Oncogene TCL-1, Oncogene TCL1) (Protein p14 TCL1)",TCL1A TCL1,Homo sapiens (Human),114
TEC,P42680,reviewed,TEC_HUMAN,"Tyrosine-protein kinase Tec, EC 2.7.10.2",TEC PSCTK4,Homo sapiens (Human),631
TENT5C,Q5VWP2,reviewed,TET5C_HUMAN,"Terminal nucleotidyltransferase 5C, EC 2.7.7.19 (Non-canonical poly(A) polymerase FAM46C)",TENT5C FAM46C,Homo sapiens (Human),391
TERT,O14746,reviewed,TERT_HUMAN,"Telomerase reverse transcriptase, EC 2.7.7.49 (HEST2) (Telomerase catalytic subunit) (Telomerase-associated protein 2, TP2)",TERT EST2 TCS1 TRT,Homo sapiens (Human),1132
TET1,Q8NFU7,reviewed,TET1_HUMAN,"Methylcytosine dioxygenase TET1, EC 1.14.11.n2 (CXXC-type zinc finger protein 6) (Leukemia-associated protein with a CXXC domain) (Ten-eleven translocation 1 gene protein)",TET1 CXXC6 KIAA1676 LCX,Homo sapiens (Human),2136
TET2,Q6N021,reviewed,TET2_HUMAN,"Methylcytosine dioxygenase TET2, EC 1.14.11.n2",TET2 KIAA1546 Nbla00191,Homo sapiens (Human),2002
TFE3,P19532,reviewed,TFE3_HUMAN,"Transcription factor E3 (Class E basic helix-loop-helix protein 33, bHLHe33)",TFE3 BHLHE33,Homo sapiens (Human),575
TFEB,P19484,reviewed,TFEB_HUMAN,"Transcription factor EB (Class E basic helix-loop-helix protein 35, bHLHe35)",TFEB BHLHE35,Homo sapiens (Human),476
TFG,Q92734,reviewed,TFG_HUMAN,Protein TFG (TRK-fused gene protein),TFG,Homo sapiens (Human),400
TFPT,P0C1Z6,reviewed,TFPT_HUMAN,TCF3 fusion partner (INO80 complex subunit F) (Protein FB1),TFPT INO80F,Homo sapiens (Human),253
TFRC,P02786,reviewed,TFR1_HUMAN,"Transferrin receptor protein 1, TR, TfR, TfR1, Trfr (T9) (p90) (CD antigen CD71) [Cleaved into: Transferrin receptor protein 1, serum form, sTfR ]",TFRC,Homo sapiens (Human),760
TGFBR2,P37173,reviewed,TGFR2_HUMAN,"TGF-beta receptor type-2, TGFR-2, EC 2.7.11.30 (TGF-beta type II receptor) (Transforming growth factor-beta receptor type II, TGF-beta receptor type II, TbetaR-II)",TGFBR2,Homo sapiens (Human),567
THRAP3,Q9Y2W1,reviewed,TR150_HUMAN,"Thyroid hormone receptor-associated protein 3 (BCLAF1 and THRAP3 family member 2) (Thyroid hormone receptor-associated protein complex 150 kDa component, Trap150)",THRAP3 BCLAF2 TRAP150,Homo sapiens (Human),955
TLX1,P31314,reviewed,TLX1_HUMAN,T-cell leukemia homeobox protein 1 (Homeobox protein Hox-11) (Proto-oncogene TCL-3) (T-cell leukemia/lymphoma protein 3),TLX1 HOX11 TCL3,Homo sapiens (Human),330
TLX3,O43711,reviewed,TLX3_HUMAN,T-cell leukemia homeobox protein 3 (Homeobox protein Hox-11L2),TLX3 HOX11L2,Homo sapiens (Human),291
TMEM127,O75204,reviewed,TM127_HUMAN,Transmembrane protein 127,TMEM127,Homo sapiens (Human),238
TMPRSS2,O15393,reviewed,TMPS2_HUMAN,"Transmembrane protease serine 2, EC 3.4.21.- (Serine protease 10) [Cleaved into: Transmembrane protease serine 2 non-catalytic chain; Transmembrane protease serine 2 catalytic chain ]",TMPRSS2 PRSS10,Homo sapiens (Human),492
TMSB4X,P62328,reviewed,TYB4_HUMAN,"Thymosin beta-4, T beta-4 (Fx) [Cleaved into: Hemoregulatory peptide AcSDKP (Ac-Ser-Asp-Lys-Pro) (N-acetyl-SDKP, AcSDKP) (Seraspenide) ]",TMSB4X TB4X THYB4 TMSB4,Homo sapiens (Human),44
TNC,P24821,reviewed,TENA_HUMAN,"Tenascin, TN (Cytotactin) (GMEM) (GP 150-225) (Glioma-associated-extracellular matrix antigen) (Hexabrachion) (JI) (Myotendinous antigen) (Neuronectin) (Tenascin-C, TN-C)",TNC HXB,Homo sapiens (Human),2201
TNFAIP3,P21580,reviewed,TNAP3_HUMAN,"Tumor necrosis factor alpha-induced protein 3, TNF alpha-induced protein 3, EC 2.3.2.-, EC 3.4.19.12 (OTU domain-containing protein 7C) (Putative DNA-binding protein A20) (Zinc finger protein A20) [Cleaved into: A20p50; A20p37 ]",TNFAIP3 OTUD7C,Homo sapiens (Human),790
TNFRSF14,Q92956,reviewed,TNR14_HUMAN,"Tumor necrosis factor receptor superfamily member 14 (Herpes virus entry mediator A, Herpesvirus entry mediator A, HveA) (Tumor necrosis factor receptor-like 2, TR2) (CD antigen CD270)",TNFRSF14 HVEA HVEM UNQ329/PRO509,Homo sapiens (Human),283
TNFRSF17,Q02223,reviewed,TNR17_HUMAN,Tumor necrosis factor receptor superfamily member 17 (B-cell maturation protein) (CD antigen CD269),TNFRSF17 BCM BCMA,Homo sapiens (Human),184
TOP1,P11387,reviewed,TOP1_HUMAN,"DNA topoisomerase 1, EC 5.6.2.1 (DNA topoisomerase I)",TOP1,Homo sapiens (Human),765
TP53,P04637,reviewed,P53_HUMAN,Cellular tumor antigen p53 (Antigen NY-CO-13) (Phosphoprotein p53) (Tumor suppressor p53),TP53 P53,Homo sapiens (Human),393
TP63,Q9H3D4,reviewed,P63_HUMAN,"Tumor protein 63, p63 (Chronic ulcerative stomatitis protein, CUSP) (Keratinocyte transcription factor KET) (Transformation-related protein 63, TP63) (Tumor protein p73-like, p73L) (p40) (p51)",TP63 KET P63 P73H P73L TP73L,Homo sapiens (Human),680
TPM3,P06753,reviewed,TPM3_HUMAN,"Tropomyosin alpha-3 chain (Gamma-tropomyosin) (Tropomyosin-3) (Tropomyosin-5, hTM5)",TPM3,Homo sapiens (Human),285
TPM4,P67936,reviewed,TPM4_HUMAN,Tropomyosin alpha-4 chain (TM30p1) (Tropomyosin-4),TPM4,Homo sapiens (Human),248
TPR,P12270,reviewed,TPR_HUMAN,Nucleoprotein TPR (Megator) (NPC-associated intranuclear protein) (Translocated promoter region protein),TPR,Homo sapiens (Human),2363
TRA,P0DSE1,reviewed,TRAR1_HUMAN,M1-specific T cell receptor alpha chain (TR alpha chain TRAV27*01J42*01C*01),TRA,Homo sapiens (Human),268
TRAF7,Q6Q0C0,reviewed,TRAF7_HUMAN,"E3 ubiquitin-protein ligase TRAF7, EC 2.3.2.27 (RING finger and WD repeat-containing protein 1) (RING finger protein 119) (RING-type E3 ubiquitin transferase TRAF7) (TNF receptor-associated factor 7)",TRAF7 RFWD1 RNF119,Homo sapiens (Human),670
